assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
115566492,11619,Lepilemur microdon,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEPILEMURIDAE,Lepilemur,microdon,,,,"(Forsyth Major, 1894)",Endangered,"B1ab(i,iii,v)",3.1,Decreasing,Global
115566869,11621,Lepilemur ruficaudatus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEPILEMURIDAE,Lepilemur,ruficaudatus,,,,"A. Grandidier, 1867",Critically Endangered,A3cd+4cd,3.1,Decreasing,Global
115567059,11622,Lepilemur septentrionalis,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEPILEMURIDAE,Lepilemur,septentrionalis,,,,"Rumpler &amp; Albignac, 1975",Critically Endangered,"A2acd+3cd+4acd; C2a(i,ii); D",3.1,Decreasing,Global
115567718,13584,Mirza coquereli,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CHEIROGALEIDAE,Mirza,coquereli,,,,"(A. Grandidier, 1867)",Endangered,A2cd+3cd+4cd,3.1,Decreasing,Global
115570701,16872,Phaner furcifer,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CHEIROGALEIDAE,Phaner,furcifer,,,,"(de Blainville, 1839)",Endangered,A2acd+3cd+4acd,3.1,Decreasing,Global
115570887,16873,Phaner parienti,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CHEIROGALEIDAE,Phaner,parienti,,,,"Groves &amp; Tattersall, 1991",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
115571047,16874,Phaner pallescens,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CHEIROGALEIDAE,Phaner,pallescens,,,,"Groves &amp; Tattersall, 1991",Endangered,A2c+3c+4c,3.1,Decreasing,Global
115571235,16875,Phaner electromontis,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CHEIROGALEIDAE,Phaner,electromontis,,,,"Groves &amp; Tattersall, 1991",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
115571806,18352,Propithecus tattersalli,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,INDRIIDAE,Propithecus,tattersalli,,,,"Simons, 1988",Critically Endangered,A2acd+4acd,3.1,Decreasing,Global
115572044,18354,Propithecus verreauxi,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,INDRIIDAE,Propithecus,verreauxi,,,,"A. Grandidier, 1867",Critically Endangered,A2cde+3cde+4cde,3.1,Decreasing,Global
115572275,18355,Propithecus coquereli,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,INDRIIDAE,Propithecus,coquereli,,,,"(A. Grandidier, 1867)",Critically Endangered,A2cd+3cd+4cd,3.1,Decreasing,Global
115572495,18356,Propithecus coronatus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,INDRIIDAE,Propithecus,coronatus,,,,"Milne-Edwards, 1871",Critically Endangered,A2acd,3.1,Decreasing,Global
115572684,18357,Propithecus deckenii,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,INDRIIDAE,Propithecus,deckenii,,,,"A. Grandidier, 1867",Critically Endangered,A3cd,3.1,Decreasing,Global
115572884,18358,Propithecus diadema,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,INDRIIDAE,Propithecus,diadema,,,,"Bennett, 1832",Critically Endangered,A3cd+4cd,3.1,Decreasing,Global
115573104,18359,Propithecus edwardsi,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,INDRIIDAE,Propithecus,edwardsi,,,,"A. Grandidier, 1871",Endangered,"A2cd+3cd+4cd; B1ab(i,ii,iii,v)",3.1,Decreasing,Global
115573359,18360,Propithecus candidus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,INDRIIDAE,Propithecus,candidus,,,,"A. Grandidier, 1871",Critically Endangered,C2a(i),3.1,Decreasing,Global
115573556,18361,Propithecus perrieri,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,INDRIIDAE,Propithecus,perrieri,,,,"Lavauden, 1931",Critically Endangered,A2a; C2a(ii),3.1,Decreasing,Global
115574178,22918,Varecia variegata,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEMURIDAE,Varecia,variegata,,,,"(Kerr, 1792)",Critically Endangered,A2cd+3cd+4cd,3.1,Decreasing,Global
115574598,22920,Varecia rubra,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEMURIDAE,Varecia,rubra,,,,"(É. Geoffroy, 1812)",Critically Endangered,A4cd,3.1,Decreasing,Global
115576640,39994,Gorilla beringei,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,HOMINIDAE,Gorilla,beringei,,,,"Matschie, 1903",Critically Endangered,A4bcd,3.1,Decreasing,Global
115579341,41572,Microcebus sambiranensis,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CHEIROGALEIDAE,Microcebus,sambiranensis,,,,"Rasoloarison, Goodman &amp; Ganzhorn, 2000",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
115579719,41576,Cheirogaleus sibreei,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CHEIROGALEIDAE,Cheirogaleus,sibreei,,,,"(Forsyth Major, 1894)",Critically Endangered,A4c,3.1,Decreasing,Global
115579946,41579,Avahi unicolor,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,INDRIIDAE,Avahi,unicolor,,,,"Thalmann &amp; Geissmann, 2000",Critically Endangered,A2c+3c+4c,3.1,Decreasing,Global
115581016,136206,Microcebus mamiratra,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CHEIROGALEIDAE,Microcebus,mamiratra,,,,"Andriantompohavana, Zaonarivelo, Engberg, Randriamampionona, McGuire, Shore, Rakotonomenjanahary, Brenneman &amp; Louis Jr., 2006",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
115581313,136254,Lepilemur randrianasoloi,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEPILEMURIDAE,Lepilemur,randrianasoloi,,,,"Andriaholinirina, Fausser, Roos, Zinner, Thalmann, Rabarivola, Ravoarimanana, Ganzhorn, Meier, Hilgartner, Walter, Zaramody, Langer, Hahn, Zimmermann, Radespiel, Craul, Tomiuk, Tattersall &amp; Rumpler, 2017",Endangered,"A2c+3c+4c; B1ab(i,iii,iv)",3.1,Decreasing,Global
115581448,136263,Lepilemur fleuretae,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEPILEMURIDAE,Lepilemur,fleuretae,,,,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney &amp; Brenneman, 2006",Endangered,"B1ab(i,ii,iii,v)",3.1,Decreasing,Global
115582103,136311,Lepilemur wrightae,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEPILEMURIDAE,Lepilemur,wrightae,,,,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney &amp; Brenneman, 2006",Endangered,"B1ab(i,iii,v)",3.1,Decreasing,Global
115582253,136335,Avahi cleesei,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,INDRIIDAE,Avahi,cleesei,,,,"Thalmann &amp; Geissmann, 2005",Critically Endangered,A2c+3c+4c,3.1,Decreasing,Global
115582568,136369,Avahi meridionalis,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,INDRIIDAE,Avahi,meridionalis,,,,"Zaramody, Fausser, Roos, Zinner, Andriaholinirina, Rabarivola, Norscia, Tattersall &amp; Rumpler, 2006",Endangered,"B1ab(i,iii,v)",3.1,Decreasing,Global
115582704,136376,Lepilemur aeeclis,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEPILEMURIDAE,Lepilemur,aeeclis,,,,"Andriaholinirina, Fausser, Roos, Zinner, Thalmann, Rabarivola, Ravoarimanana, Ganzhorn, Meier, Hilgartner, Walter, Zaramody, Langer, Hahn, Zimmermann, Radespiel, Craul, Tomiuk, Tattersall &amp; Rumpler, 2017",Endangered,"A2c+3c+4c; B1ab(i,iii,iv,v)",3.1,Decreasing,Global
115583306,136491,Lepilemur jamesorum,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEPILEMURIDAE,Lepilemur,jamesorum,,,,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney &amp; Brenneman, 2006",Critically Endangered,"B1ab(i,iii,v)",3.1,Decreasing,Global
115583451,136537,Microcebus bongolavensis,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CHEIROGALEIDAE,Microcebus,bongolavensis,,,,"Olivieri, Zimmermann, Randrianambinina, Rasoloharijaona, Rakotondravony, Guschanski &amp; Radespiel, 2007",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
115583605,136609,Lepilemur milanoii,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEPILEMURIDAE,Lepilemur,milanoii,,,,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney &amp; Brenneman, 2006",Endangered,"A3cd; B1ab(i,iii,v)",3.1,Decreasing,Global
115584072,136645,Lepilemur sahamalaza,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEPILEMURIDAE,Lepilemur,sahamalaza,,,,"Andriaholinirina, Fausser, Roos, Zinner, Thalmann, Rabarivola, Ravoarimanana, Ganzhorn, Meier, Hilgartner, Walter, Zaramody, Langer, Hahn, Zimmermann, Radespiel, Craul, Tomiuk, Tattersall &amp; Rumpler, 2017",Critically Endangered,A2acd+3cd+4cd,3.1,Decreasing,Global
115584379,136662,Lepilemur betsileo,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEPILEMURIDAE,Lepilemur,betsileo,,,,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney &amp; Brenneman, 2006",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
115584740,136677,Lepilemur petteri,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEPILEMURIDAE,Lepilemur,petteri,,,,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney &amp; Brenneman, 2006",Endangered,A3cd,3.1,Decreasing,Global
115585199,136709,Lepilemur tymerlachsoni,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEPILEMURIDAE,Lepilemur,tymerlachsoni,,,,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney &amp; Brenneman, 2006",Critically Endangered,"A2ac+3c+4c; B1ab(i,iii,v)",3.1,Decreasing,Global
115585357,136731,Lepilemur ankaranensis,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEPILEMURIDAE,Lepilemur,ankaranensis,,,,"Rumpler &amp; Albignac, 1975",Endangered,"A2cd+3cd+4cd; B1ab(i,iii,iv,v)",3.1,Decreasing,Global
115585545,163314538,Microcebus simmonsi,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CHEIROGALEIDAE,Microcebus,simmonsi,,,,"Louis Jr., Coles, Andriantompohavana, Sommer, Engberg, Zaonarivelo, Mayor &amp; Brenneman, 2006",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
115585671,136761,Lepilemur hubbardorum,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEPILEMURIDAE,Lepilemur,hubbardorum,,,,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney &amp; Brenneman, 2006",Endangered,"B1ab(i,ii,iii,v)",3.1,Decreasing,Global
115585814,136767,Avahi betsileo,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,INDRIIDAE,Avahi,betsileo,,,,"Andriantompohavana, Lei, Zaonarivelo, Engberg, Nalanirina, McGuire, Shore, Andrianasolo, Herrington, Brenneman &amp; Louis Jr., 2007",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
115585939,136771,Lepilemur grewcockorum,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEPILEMURIDAE,Lepilemur,grewcockorum,,,,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney, &amp; Brenneman, 2006",Critically Endangered,A2cd+3cd+4cd,3.1,Decreasing,Global
115586218,136796,Lepilemur otto,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEPILEMURIDAE,Lepilemur,otto,,,,"Craul, Zimmermann, Rasoloharijaona, Randrianambinina &amp; Radespiel, 2007",Endangered,"B1ab(i,iii,v)",3.1,Decreasing,Global
115587239,16971364,Microcebus margotmarshae,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CHEIROGALEIDAE,Microcebus,margotmarshae,,,,"Louis, Engberg, McGuire, McCormick, Randriamampionona, Ranaivoarisoa, Bailey, Mittermeier &amp; Lei, 2008",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
115587527,16971425,Microcebus macarthurii,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CHEIROGALEIDAE,Microcebus,macarthurii,,,,"Radespiel, Olivieri, Rasolofoson, Rakotondratsimba, Rakotonirainy, Rasoloharijaona, Randrianambinina, Ratsimbazafy, Ratelolahy, Randriamboavonjy, Rasolofoharivelo, Craul, Rakotozafy &amp; Randrianarison, 2008",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
115587841,16971489,Lepilemur hollandorum,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEPILEMURIDAE,Lepilemur,hollandorum,,,,"Ramaromilanto, Lei, Engberg, Johnson, Sitzmann &amp; Louis , 2009",Critically Endangered,A2cd+3cd+4cd,3.1,Decreasing,Global
115587981,16971518,Lepilemur scottorum,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEPILEMURIDAE,Lepilemur,scottorum,,,,"Lei, Engberg, Andriantompohavana, McGuire, Mittermeier, Zaonarivelo, Brenneman &amp; Louis, 2008",Endangered,"B1ab(i,iii,v)",3.1,Decreasing,Global
115588141,16971566,Avahi mooreorum,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,INDRIIDAE,Avahi,mooreorum,,,,"Lei, Engberg, Andriantompohavana, McGuire, Mittermeier, Zaonarivelo, Brenneman &amp; Louis, 2008",Endangered,"B1ab(i,iii,v)",3.1,Decreasing,Global
116990356,116990322,Hybomys eisentrauti,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Hybomys,eisentrauti,,,,"Van der Straeten &amp; Hutterer, 1986",Endangered,B1ab(iii),3.1,Unknown,Global
120659179,120659170,Nomascus annamensis,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,HYLOBATIDAE,Nomascus,annamensis,,,,"Thinh, Mootnick, Vu Ngoc Thanh, Nadler &amp; Roos, 2010",Endangered,A4cd,3.1,Decreasing,Global
123583998,12761,Manis crassicaudata,ANIMALIA,CHORDATA,PHOLIDOTA,MAMMALIA,MANIDAE,Manis,crassicaudata,,,,"É. Geoffroy, 1803",Endangered,A3d+4d,3.1,Decreasing,Global
123584478,12762,Smutsia gigantea,ANIMALIA,CHORDATA,PHOLIDOTA,MAMMALIA,MANIDAE,Smutsia,gigantea,,,,"(Illiger, 1815)",Endangered,A2cd+4cd,3.1,Decreasing,Global
123584856,12763,Manis javanica,ANIMALIA,CHORDATA,PHOLIDOTA,MAMMALIA,MANIDAE,Manis,javanica,,,,"Desmarest, 1822",Critically Endangered,A2d+3d+4d,3.1,Decreasing,Global
123586469,12767,Phataginus tricuspis,ANIMALIA,CHORDATA,PHOLIDOTA,MAMMALIA,MANIDAE,Phataginus,tricuspis,,,,"(Rafinesque, 1821)",Endangered,A2c+4cd,3.1,Decreasing,Global
123586862,136497,Manis culionensis,ANIMALIA,CHORDATA,PHOLIDOTA,MAMMALIA,MANIDAE,Manis,culionensis,,,,"(de Elera, 1915)",Critically Endangered,A3d+4d,3.1,Decreasing,Global
123790805,15419,Orcaella brevirostris,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,DELPHINIDAE,Orcaella,brevirostris,,,,"(Owen in Gray, 1866)",Endangered,A2cd+3cd+4cd,3.1,Decreasing,Global
123792572,20425,Sousa teuszii,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,DELPHINIDAE,Sousa,teuszii,,,,"(Kükenthal, 1892)",Critically Endangered,A3cd+4cd; C2a(i),3.1,Decreasing,Global
123794519,48269619,Cryptotis griseoventris,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Cryptotis,griseoventris,,,,"Jackson, 1933",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
123796971,115554360,Oryzomys gorgasi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oryzomys,gorgasi,,,,"Hershkowitz, 1971",Endangered,B2ab(iii),3.1,Decreasing,Global
128950188,18658,Pteralopex pulchra,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteralopex,pulchra,,,,"Flannery, 1991",Critically Endangered,D,3.1,Decreasing,Global
129038584,15933,Pan troglodytes,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,HOMINIDAE,Pan,troglodytes,,,,"(Blumenbach, 1799)",Endangered,A4bcde,3.1,Decreasing,Global
130482064,2475,Balaenoptera borealis,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BALAENOPTERIDAE,Balaenoptera,borealis,,,,"Lesson, 1828",Endangered,A1abd,3.1,Increasing,Global
131232447,21210,Sylvilagus mansuetus,ANIMALIA,CHORDATA,LAGOMORPHA,MAMMALIA,LEPORIDAE,Sylvilagus,mansuetus,,,,"Nelson, 1907",Critically Endangered,"B1ab(ii,iii,v)",3.1,Decreasing,Global
136250858,9404,Gorilla gorilla,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,HOMINIDAE,Gorilla,gorilla,,,,"(Savage, 1847)",Critically Endangered,A4bcde,3.1,Decreasing,Global
139607891,6089,Cynomys mexicanus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Cynomys,mexicanus,,,,"Merriam, 1892",Endangered,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
143640471,16668,Peromyscus interparietalis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Peromyscus,interparietalis,,,,"Burt, 1932",Critically Endangered,B1ab(v),3.1,Decreasing,Global
143642485,16687,Peromyscus pseudocrinitus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Peromyscus,pseudocrinitus,,,,"Burt, 1932",Critically Endangered,B1ab(v),3.1,Decreasing,Global
143643850,16690,Peromyscus slevini,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Peromyscus,slevini,,,,"Mailliard, 1924",Critically Endangered,B1ab(v),3.1,Decreasing,Global
143767533,6985,Callistomys pictus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,ECHIMYIDAE,Callistomys,pictus,,,,"(F.-J. Pictet, 1841)",Endangered,"B2ab(i,ii,iii)",3.1,Unknown,Global
152728945,6557,Diceros bicornis,ANIMALIA,CHORDATA,PERISSODACTYLA,MAMMALIA,RHINOCEROTIDAE,Diceros,bicornis,,,,"(Linnaeus, 1758)",Critically Endangered,A2abd+4abd,3.1,Increasing,Global
154210757,4201,Cercocebus torquatus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Cercocebus,torquatus,,,,"(Kerr, 1792)",Endangered,A2abcd+4abcd,3.1,Decreasing,Global
156923585,2477,Balaenoptera musculus,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BALAENOPTERIDAE,Balaenoptera,musculus,,,,"(Linnaeus, 1758)",Endangered,A1abd,3.1,Increasing,Global
156925170,9918,Arabitragus jayakari,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BOVIDAE,Arabitragus,jayakari,,,,"(Thomas, 1894)",Endangered,C2a(i),3.1,Decreasing,Global
159341032,5635,Crocidura macowi,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Crocidura,macowi,,,,"Dollman, 1915",Endangered,B1ab(iii),3.1,Unknown,Global
159341110,5592,Crocidura raineyi,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Crocidura,raineyi,,,,"E. Heller, 1912",Endangered,B2ab(iii),3.1,Unknown,Global
160756258,10946,Juscelinomys candango,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Juscelinomys,candango,,,,"Moojen, 1965",Extinct,,3.1,,Global
160756387,15786,Oxymycterus hucucha,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oxymycterus,hucucha,,,,"Hinojosa, Anderson &amp; Patton, 1987",Endangered,"B1ab(i,ii,iii)",3.1,Decreasing,Global
161178708,4227,Allochrocebus preussi,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Allochrocebus,preussi,,,,"(Matschie, 1898)",Endangered,A2cd+4cd,3.1,Decreasing,Global
161259430,161247840,Piliocolobus badius,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Piliocolobus,badius,,,,"(Kerr, 1792)",Endangered,A2bcd,3.1,Decreasing,Global
163015867,163015864,Nycticebus bancanus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LORISIDAE,Nycticebus,bancanus,,,,"Lyon, 1906",Critically Endangered,A2cd,3.1,Decreasing,Global
163020000,163019804,Nycticebus hilleri,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LORISIDAE,Nycticebus,hilleri,,,,"Stone &amp; Rehn, 1902",Endangered,A2cd+3cd,3.1,Decreasing,Global
163020759,163020756,Cheirogaleus shethi,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CHEIROGALEIDAE,Cheirogaleus,shethi,,,,"Frasier, Lei, McLain, Taylor, Bailey, Ginter, Nash, Randriamampionona, Groves, Mittermeier &amp; Louis Jr., 2016",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
163021799,163021607,Cheirogaleus andysabini,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CHEIROGALEIDAE,Cheirogaleus,andysabini,,,,"Lei, McLain, Frasier, Taylor, Bailey, Engberg, Ginter, Nash, Randriamampionona, Groves,  Mittermeier &amp; Louis Jr, 2015",Endangered,B1ab(iii),3.1,Decreasing,Global
163022293,163022131,Cheirogaleus lavasoensis,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CHEIROGALEIDAE,Cheirogaleus,lavasoensis,,,,"Thiele, Razafimahatratra &amp; Hapke, 2013",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
163024490,163024481,Microcebus tanosi,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CHEIROGALEIDAE,Microcebus,tanosi,,,,"Rasoloarison, Weisrock, Yoder, Rakotondravony &amp; Kappeler, 2013",Endangered,"B1ab(i,ii,iii,iv)",3.1,Decreasing,Global
163312222,163022885,Cheirogaleus thomasi,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CHEIROGALEIDAE,Cheirogaleus,thomasi,,,,"(Forsyth Major, 1894)",Endangered,"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v)",3.1,Decreasing,Global
163313088,163313085,Microcebus ganzhorni,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CHEIROGALEIDAE,Microcebus,ganzhorni,,,,"Hotaling, Foley, Lawrence, Bocanegra, Blanco, Rasoloarison, Kappeler, Barrett, Yoder &amp; Weisrock, 2016 ",Endangered,"B2ab(ii,iii,iv)",3.1,Decreasing,Global
163313878,163313848,Microcebus manitatra,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CHEIROGALEIDAE,Microcebus,manitatra,,,,"Hotaling, Foley, Lawrence, Bocanegra, Blanco, Rasoloarison, Kappeler, Barrett, Yoder &amp; Weisrock, 2016 ",Critically Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
163509841,3747,Canis rufus,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,CANIDAE,Canis,rufus,,,,"Audubon &amp; Bachman, 1851",Critically Endangered,"C2a(i,ii); D",3.1,Decreasing,Global
164046186,1802,Aotus miconax,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,AOTIDAE,Aotus,miconax,,,,"Thomas, 1927",Endangered,A4cd,3.1,Decreasing,Global
164579488,12421,Lutra sumatrana,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,MUSTELIDAE,Lutra,sumatrana,,,,"(Gray, 1865)",Endangered,A2cde+3cde,3.1,Decreasing,Global
165117485,41309,Sylvilagus cognatus,ANIMALIA,CHORDATA,LAGOMORPHA,MAMMALIA,LEPORIDAE,Sylvilagus,cognatus,,,,"Nelson, 1907",Endangered,B1ab(iii),3.1,Unknown,Global
166485696,18597,Pseudoryx nghetinhensis,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BOVIDAE,Pseudoryx,nghetinhensis,,,,"Dung, Giao, Chinh, Touc, Arctander &amp; MacKinnon, 1993",Critically Endangered,A2acd+3cd+4acd; C2a(i),3.1,Decreasing,Global
166518354,13217,Mesocapromys nanus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CAPROMYIDAE,Mesocapromys,nanus,,,,"(G.M. Allen, 1917)",Critically Endangered,D,3.1,Unknown,Global
166597159,118355648,Hoolock tianxing,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,HYLOBATIDAE,Hoolock,tianxing,,,,"Fan, He, Chen, Ortiz, Zhang, Zhao, Lio, Zhang, Kimock, Wang, Groves, Turvey, Roos, Helgen &amp; Jiang, 2017",Endangered,A4cd,3.1,Decreasing,Global
166599765,136939,Piliocolobus rufomitratus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Piliocolobus,rufomitratus,,,,"(Peters, 1879)",Critically Endangered,A3c,3.1,Decreasing,Global
166604269,40648,Piliocolobus parmentieri,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Piliocolobus,parmentieri,,,,"(Colyn &amp; Verheyen, 1987)",Endangered,A4cd,3.1,Decreasing,Global
166605018,18261,Piliocolobus langi,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Piliocolobus,langi,,,,"(J.A. Allen, 1925)",Endangered,A4cd,3.1,Decreasing,Global
166612346,47992974,Lophuromys chercherensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Lophuromys,chercherensis,,,,"Lavrenchenko, W. Verheyen, E. Verheyen, Hulseman &amp; Leirs, 2007",Endangered,B1ab(iii),3.1,Unknown,Global
